date,temp,lowest temp,highest temp,rainfall,wind speed,dew point,humidity,sunshine,snowfall,watt
20151105,13.3,8.5,21.7,0,1.5,3,53.3,6.7,0,990.4304972
20151106,11.2,9.1,13.7,1.6,4.2,7.3,77,0,0,985.5616393
20151107,10.5,8.8,11.9,56.5,4.3,9.2,92,0,0,1012.076538
20151108,10.3,9.6,11.1,35.5,3.8,9,91.9,0,0,1015.448219
20151109,9.5,8.9,10.9,27.7,1.6,8.4,92.9,0,0,1026.059818
20151110,9.8,7.9,12.3,5,2,8.2,90.4,4.5,0,1028.428653
20151111,9.3,7.9,10.7,67.5,2.1,8.1,92.3,0,0,999.2700676
20151112,10.4,9.2,11.5,6.2,1,9.3,93,0,0,1004.903225
20151113,10.3,9.3,11.8,31.9,0.7,9.2,92.9,0,0,1019.777323
20151114,11.5,10.4,13,50.7,2.2,10.4,93,0,0,1031.653659
20151115,13.2,8.2,19,0,1.3,7.4,71.4,8.3,0,1013.953695
20151116,11.5,8.4,14.1,12.5,1.5,9.3,86.8,0.3,0,1009.533763
20151117,10.9,9.1,12.4,1.5,1.5,8.7,87.1,0.1,0,997.4864521
20151118,8.3,6.1,11.4,21.3,3.8,6.4,88.3,0,0,997.6874905
20151119,7.5,5.9,9.1,0.6,1,5.9,90,0,0,1040.824196
20151120,9.5,5.4,14.2,0,1.5,4.3,72.8,5.2,0,988.3677861
20151121,8.6,5,11.7,0,1.6,3.8,73.4,7.9,0,1005.563467
20151122,8,5.8,9.9,60,2.7,6.3,89.9,0,0,1003.447139
20151123,5.6,4.8,7.7,38.3,2.8,4.4,92.4,0,0,985.0668133
20151124,3.7,1.7,5.9,22,2.2,2.2,90,0,0,993.3133532
20151125,2.3,-0.1,4.6,24.7,1.1,-0.2,85.1,0.2,0,995.9836233
20151126,0.2,-2.2,3.8,0,3.3,-11.3,41.9,8.9,0,991.4174723
20151127,0.2,-3.2,2.8,0,2.5,-14.9,31.8,9.1,0,983.2869938
20151128,2.6,-1.1,5.7,0,2.3,-7.8,46.4,5.8,0,1002.074396
20151129,2.9,-0.9,7,0,1,-2,71.5,1.1,0,1009.181786
20151130,5.5,1.2,9.4,0,2.3,-3,56.1,8.4,0,1002.119211
20151201,3.9,-0.7,8.3,0,1.5,-2.4,64,8.8,0,1079.353978
20151202,6.3,2,9.3,0,1.9,1.5,75.5,0.1,0,1062.864021
20151203,1.3,-2.8,4.5,0.2,3.8,-11.1,38.9,6.3,0,1049.244025
20151204,1.3,-3.5,4.5,0,3.5,-14.2,30.6,9,0,1075.467968
20151205,5.4,2,9.6,0,2.7,-11.3,30.3,8.7,0,1053.966556
20151206,3.1,-1,8.4,0,1.5,-5.9,52.4,7.5,0,1045.053202
20151207,4.7,2.1,6.3,0,1.3,-0.2,71.1,0.1,0,1087.954051
20151208,4.6,0.5,9.4,0,0.9,1.6,81.8,2.9,0,1068.237466
20151209,5.9,-0.6,10.9,0,1.2,-1.8,60,3,0,1073.481899
20151210,7.4,3.9,10.2,0,1.7,4.1,80.3,0,0,1052.70556
20151211,5.6,2.4,7.9,1.3,3.3,-0.6,65.3,3.5,0,1047.641412
20151212,2.9,-0.1,7.2,0,1.4,-3.1,65.3,5.2,0,1089.596344
20151213,4.3,-0.3,7.6,0,1.3,-0.2,73.3,3.2,0,1062.784918
20151214,5.5,3.8,7.9,0,0.7,1.4,75.9,0.1,0,1069.95288
20151215,6.4,4,9,0,2.8,-3.5,51.5,4.4,0,1069.715787
20151216,0.8,-3.1,4.3,0,3,-16.3,27.6,8.6,0,1061.082951
20151217,-2.7,-6.6,2,0,1.2,-18,30.3,8.8,0,1047.665702
20151218,1,-5.5,6.9,0,1.9,-17.2,29.6,8.8,0,1055.365124
20151219,1.3,-1.9,6.6,0,1.6,-9.4,45.8,8.8,0,1031.749269
20151220,4.3,-2.1,7.3,0,1.4,-14.1,25.4,0.7,0,1068.00316
20151221,4.7,0.1,8.8,0.2,1.3,-5.4,49.4,3.8,0,1074.714724
20151222,3.6,0.1,7.7,0,1.5,-4.2,59,8.5,0,1068.603596
20151223,4,1,7.2,0,0.9,1.6,84.8,1.1,0,1057.950645
20151224,3.9,0.9,8.3,0,1.7,-6.8,46.9,4.7,0,1083.363005
20151225,1.4,-2.2,5,0,2,-16.9,26,8.7,0,1092.318028
20151226,3.6,-1.2,8,0,2.8,-9.6,38.5,5.5,0,1065.329772
20151227,-3,-5.5,-0.5,0,1.9,-15.4,39.9,6.9,0,1063.319266
20151228,-2.5,-7.2,1.6,0,2.1,6.703556659,68.64864632,8.9,0,1057.200169
20151229,-0.1,-6.4,5.7,0,1.3,6.703556659,68.64864632,8,0,1086.862631
20151230,2.4,-2.6,6.5,0,1.1,-6.1,54.1,7,0,1062.904609
20151231,2,-1.4,5.2,0,1.9,-2.1,75.6,3.3,0,1075.230944
20160101,3.6,-2.3,7.6,0,2.3,-7.4,44.9,8.7,0,1151.610339
20160102,8.4,5,11.5,0,3.1,-1.4,50.4,8.2,0,1171.487543
20160103,6.7,2.4,9.8,0,1.9,3.1,80,5.2,0,1179.63169
20160104,5.4,0.8,9,0,2.7,-11.2,32.6,8.4,0,1161.722761
20160105,0.6,-2.6,4.4,0,2.5,-22.3,16.8,8.3,0,1179.41175
20160106,0.5,-4.7,6.3,0,2,-13.1,36.4,8.4,0,1178.077273
20160107,-0.4,-4,3.7,0,1.9,-17.5,28.3,8.9,0,1201.155527
20160108,-1.1,-3.4,2.3,0,2.4,-18.8,25.1,9.1,0,1185.863691
20160109,0.1,-3.9,3.6,0,2.8,-15.1,32,9,0,1153.343235
20160110,1.8,-1.3,5.8,0,2.4,-15.3,30.1,8.7,0,1164.171614
20160111,-2,-5.4,1.3,0,2.1,-17.7,30.9,9,0,1154.604462
20160112,-1.8,-7.1,2.3,0,2.1,-18.9,26.6,8.9,0,1175.950097
20160113,-2.3,-5.9,1.3,0,2.7,-15.9,35.5,8.5,0,1180.185587
20160114,-2.9,-7.6,0.9,0,2.7,-17.5,33.6,8.4,0,1165.69938
20160115,-1.7,-4,2.2,0,1.7,-11.2,49.4,8.9,0,1200.473665
20160116,-0.1,-5,5.1,0,1.4,-6.6,64.5,0,0,1174.720187
20160117,1.5,-1.6,4.3,0,1.7,0,89.9,0,0,1168.853616
20160118,-2.9,-11.4,3.5,0,3.2,-14.7,48.6,6.311310296,0,1161.634579
20160119,-10,-13.1,-7,0,3.5,-26.4,25.4,6.311310296,0,1185.130343
20160120,-6.3,-11,-0.5,0,2.4,-17.8,40.1,6.311310296,0,1213.348506
20160121,-4,-8.6,0.3,0,2.2,-16.9,36.5,3.3,0,1202.359203
20160122,-3.4,-6.6,0.1,0,2.2,-21.2,24.8,6.1,0,1166.405471
20160123,-8.3,-13.4,-4.4,0,3.9,-29.7,16.6,8.8,0,1208.250308
20160124,-10.5,-16.4,-4.1,0,2.2,-27.9,23.3,9.2,0,1159.731471
20160125,-6.9,-12.4,-2.1,0,1.5,-19.8,35.1,9.3,0,1164.865004
20160126,-1,-7.8,3.2,0,3.4,-13.1,39.4,9.2,0,1193.691007
20160127,1.7,-1.3,5.3,0,3.7,-14.1,31.6,9,0,1216.080656
20160128,-0.1,-3.7,5.6,0,1.7,-11.8,42.8,0.9,0,1200.93983
20160129,-0.3,-2.1,1.3,2.9,2.1,-3.6,81.9,0,0,1181.626868
20160130,-0.9,-1.8,-0.2,3.7,1.4,-1,99,0,0,1200.345061
20160131,-1.9,-4.3,1.3,0,2,-5.9,76.3,8.7,0,1181.728705
20160201,-3.5,-7.2,0.3,0,1.6,-15.4,39.5,9.4,0,1158.441005
20160202,-4.1,-9.4,0.2,0,1.4,-14.8,44.4,9.6,0,1126.735296
20160203,-1.6,-7.9,2.9,0,1.4,-14.4,37.1,9.7,0,1144.329875
20160204,2.2,-1.4,7.1,0,2.5,-13.8,31.3,9.6,0,1126.684879
20160205,0.3,-2.5,3.7,0,2.6,-17.5,26.8,9.7,0,1137.794392
20160206,-3.6,-6.7,-0.8,4.3,1.9,-7.6,79.8,0.8,0,1137.975664
20160207,-1.9,-7.7,3.2,0,1.5,-11.1,54.9,9.8,0,1107.378204
20160208,1.3,-3.7,4.9,0,2.4,-8.1,51.8,3.8,0,1142.59721
20160209,1.8,-2.2,5.3,1.1,2.6,-10.7,42.9,9.9,0,1119.717923
20160210,1.2,-3.8,5.4,0,1.5,-8.4,51.3,10.1,0,1123.851101
20160211,2.1,-3,5.2,0,1.2,0.5,89.5,7.7,0,1140.605023
20160212,2.7,1.6,3.7,2.7,1.4,2.5,99,0,0,1098.522321
20160213,3.6,1.2,5.8,13.4,2.1,3.4,99,0,0,1119.286233
20160214,-0.3,-3.2,2.1,8.3,2,-3.1,82.6,1.1,0,1155.959564
20160215,-3,-5.9,0.4,0,2.5,-15.3,38.9,10.1,0,1140.569424
20160216,-0.3,-4,3.6,0,2.9,-10.9,44.9,8.1,0,1103.160549
20160217,2.6,-3.2,6.9,0,2.1,-11.8,34.1,10.1,0,1116.162136
20160218,6.2,0.7,10.3,0,2.8,-3.2,52.9,7.7,0,1124.891133
20160219,5.8,2.7,8.5,0,2.7,-8.5,35.6,2,0,1127.789006
20160220,1.8,-1.5,4.6,0,2.6,-7.2,52.6,7.4,0,1140.580126
20160221,1.5,-2.4,6,0,2.2,-16.7,25.1,10.2,0,1084.191402
20160222,3,-0.9,6.3,0,1.6,-10.8,36.5,2.7,0,1144.271621
20160223,3.3,-1,8.2,0.5,3.5,-5,58.3,9.7,0,1132.42017
20160224,-1.5,-3.3,1.1,2,1.7,-3.4,89.8,0.4,0,1135.138426
20160225,1.2,-3.6,4,0,2.8,-10.8,41.3,9.4,0,1115.241997
20160226,1.7,-1.8,5.3,0,2.2,-10.6,42.9,10.5,0,1117.060814
20160227,1.9,-2.1,4.9,0,1.7,-3.6,68.1,7.2,0,1106.762041
20160228,1.2,-1.9,4.7,6,2,-0.1,91.3,3.7,0,1089.647928
20160229,-1.7,-3.9,0.7,0,2.3,-9.5,56.4,7.2,0,1105.603042
20160301,-0.3,-7.6,5,0,2.1,-13.5,37,10.2,0,1065.211889
20160302,5.8,0.1,9.6,0,2.4,-4.3,48,8.8,0,1073.662938
20160303,7.2,3.9,11.5,0,2.2,3.3,79.1,9.9,0,1056.095892
20160304,4.6,3.8,6,0,2.2,3.4,92.8,0,0,1060.846205
20160305,4.4,3.4,6.5,18.2,1.7,3.8,96.8,0,0,1062.601011
20160306,5.8,2.5,10.7,0,1.3,2.6,81.5,7.8,0,1072.075186
20160307,5.2,1.6,9.2,0,1.1,2.3,82.9,1.7,0,1061.204527
20160308,5.4,1.3,8.3,0,1.5,-6.5,42.9,4.3,0,1086.388725
20160309,-0.5,-2.5,3.1,11.5,2.8,-3.9,81.6,0,0,1070.765733
20160310,-0.9,-4.3,1.8,0,2.2,-9.9,51.9,10.2,0,1103.877369
20160311,-0.8,-4.4,2.4,0,1.7,-12.8,40.9,10.9,0,1115.853539
20160312,3.3,-3.3,8.6,0,1.6,-8.3,43.1,9.5,0,1072.194908
20160313,6.3,2.8,9.9,0,1.7,-4.1,47.5,1.9,0,1107.001269
20160314,3.1,-0.8,6.3,0,1.5,-3.8,61,3.8,0,1083.86041
20160315,6.7,-1.4,11.5,0,1.8,-4.6,46.3,8.1,0,1052.373567
20160316,13.1,8.6,18.8,0,2.6,-8.8,21.6,8.3,0,1098.111869
20160317,12.7,5.9,17.4,0,1.9,-2.1,39,8.1,0,1083.207995
20160318,13.3,8.8,19.4,0,1.8,5.2,59.6,9,0,1063.596603
20160319,9.1,5.2,14.3,0,1.7,3,66.1,8.3,0,1049.51402
20160320,6.4,1.9,8.6,0,1.7,1.5,71.8,0,0,1070.691273
20160321,7.8,0.4,12.5,0,2,1.9,69.1,10.8,0,1080.410248
20160322,10.1,4.3,16.1,0,1.9,-1.9,51.5,4.4,0,1066.630861
20160323,4.6,1.8,6.3,2.1,1.4,1.3,79,0,0,1057.787893
20160324,5.1,0.8,9.4,0,2.1,-2.3,59.3,9,0,1097.172033
20160325,4.7,0.7,10.2,0,1.6,0.3,74.1,5.7,0,1083.329776
20160326,6.8,0.9,12,0,1.3,0.6,65.3,11,0,1088.161436
20160327,9.4,2.8,14,0,1.5,-0.6,50.1,11,0,1088.716974
20160328,14,7.5,20.4,0,1.8,-5.3,27.3,10.9,0,1089.203674
20160329,16,11.4,21.5,0,3.7,-0.8,33.3,5.1,0,1105.672996
20160330,13.3,9,21,0,2.2,1.4,46.6,11.2,0,1085.441453
20160331,14.4,9,19.9,0,2.3,-0.5,37.3,9.7,0,1058.250392
20160401,8.9,6.9,15.1,0,2.8,3.9,75.4,6.7,0,1055.620225
20160402,9.6,6.7,13.3,0,1.9,6.9,84.3,7.3,0,1068.790219
20160403,8.7,6.3,9.9,2.1,1.5,7.6,93.5,0,0,1036.844613
20160404,9,4.2,14.3,0,2,6.3,84.1,10,0,1045.790613
20160405,15.8,7,23.4,0,2.3,-0.7,36.8,11.4,0,1055.538106
20160406,12.6,9.1,16,0,1.7,7,70.8,7.2,0,1074.699987
20160407,12,9.3,16.3,10.4,1.6,9.2,85.6,4.8,0,1056.597722
20160408,17.6,10.5,23,0,2.8,-1.2,32.8,11.9,0,1056.796265
20160409,18.3,10.3,24.1,0,3.8,3.3,40.8,8.8,0,1029.861968
20160410,8.2,5.8,10.4,0.2,2.6,2.1,66.8,0,0,1013.122863
20160411,7.6,3.6,11.8,0,2.3,1.8,68.6,4.5,0,1036.206705
20160412,8.7,3.9,12,0,1.4,5.3,79.8,2.2,0,1047.362751
20160413,14.4,8.7,19.9,0,1.8,9.1,71.8,6.7,0,1038.968158
20160414,13.6,7.6,21,0,1.7,7.2,69.1,11.1,0,1030.577258
20160415,11.1,4.7,15.6,0,3.2,5.5,69.1,11.4,0,1036.560235
20160416,14,8.4,22.4,32.3,1.8,7.9,70.6,5.4,0,1043.373641
20160417,14,10.9,18,11.2,4.7,3.9,54.8,10.2,0,1092.269291
20160418,11.9,6.6,19.9,11.4,3.5,1.9,55.6,9.2,0,1035.674369
20160419,10.9,6.5,15.6,0,2.4,6.2,73.6,11.6,0,1026.324068
20160420,14.7,8.2,21,0,1.5,5.2,54.5,2,0,1038.713636
20160421,11.4,9.3,15.2,9.9,1.4,11,97.5,0,0,1031.964781
20160422,20.3,9,29.3,0,2.3,6.7,43.9,11.1,0,1016.23188
20160423,16.3,11.7,19.8,0,2,-2.9,28.8,10.3,0,1022.078385
20160424,12.7,6.8,17.7,0,1.4,1.2,47.4,12.2,0,990.7155359
20160425,15.9,6.1,23.8,0,2.3,5.2,51.1,11.9,0,1044.150844
20160426,12.2,9,19.3,0,4.1,6.6,70.9,7.4,0,1025.340339
20160427,9.2,8.5,10.3,0,2.5,6.2,81.9,0,0,1048.540215
20160428,9.3,6.4,13.8,0,1.9,6.2,81.9,9.7,0,1013.469753
20160429,12.7,5.2,19.1,0,1.7,6.9,70.3,11.9,0,1082.999819
20160430,17.2,11,23,0,2.9,8.9,62.4,6,0,1037.156235
20160501,13.9,10.3,20.9,0,2.6,9.3,78.3,1.5,0,1029.130867
20160502,13,9.1,18.9,2.7,1.6,10.8,87.5,7.9,0,1051.501318
20160503,14.4,11.6,20.6,3.8,3.2,9,73.5,1.1,0,1027.558329
20160504,16.9,12.2,21.3,0.6,6.6,2.7,39.8,5.8,0,1018.698242
20160505,18.2,13.3,25.1,0,3.1,2.7,39.5,6.6,0,1036.967502
20160506,13.6,11.2,20.4,0.5,1.9,9.7,80,0.6,0,1031.93347
20160507,18,13,24.7,0,2,6.7,49.9,12.3,0,1046.164426
20160508,15.6,10.9,20.8,0,1.4,9.7,70,11.9,0,995.6159126
20160509,15.5,12,21.6,0,1.3,10.7,74.4,2.2,0,1054.38694
20160510,11.5,10.2,14.1,20.5,3.3,10.8,95.8,0,0,1046.103149
20160511,13.1,9.1,17.5,0.2,2.5,8.5,76.5,12.9,0,1051.331485
20160512,19.3,10.4,25.7,0,2.2,8.6,54,12.5,0,1031.730568
20160513,15.5,8.7,21.7,0,2.9,6.8,57,9.9,0,1037.076732
20160514,13.1,7.3,17,0,2,9.7,80.9,11.3,0,1038.53759
20160515,12.9,11.2,15.3,4.7,2.2,11.1,89.4,5.1,0,1036.320562
20160516,18.7,11.2,23.9,0.7,3.3,2.7,40,10.6,0,1022.247997
20160517,21.3,13.8,28.1,0,1.9,5.9,38,13.6,0,1039.410825
20160518,21.2,15.7,28.2,0,2,8.5,46.6,12.9,0,1040.979085
20160519,19.3,13.4,27.9,0,1.6,10.5,61,13.6,0,1033.869239
20160520,13.4,10.8,17.7,0,1.3,12,91.8,11.7,0,1038.242596
20160521,15.9,9.9,20.6,0,1.5,11.3,75,12.3,0,1039.673712
20160522,16.6,11,21.4,0,1.2,12.9,79.5,12.4,0,1019.253463
20160523,17,13.3,20.4,0,1.3,15.1,89.3,8.3,0,1019.011789
20160524,18.3,13.9,23.7,1.9,1.8,13,73.8,4.3,0,1040.141128
20160525,22.3,16,26.5,0,2.5,11.7,51.8,12.7,0,1033.415184
20160526,21.8,18.9,24.3,0.1,1.9,12.9,58.1,0.3,0,1021.876533
20160527,19.3,16.5,23.2,0,1.6,13.5,70.3,9.7,0,1036.195244
20160528,22.5,16.5,29,0,2,11.5,52.9,13.3,0,997.0469462
20160529,21.5,15.5,27.1,0,1.2,11,52.8,7.3,0,1041.927925
20160530,17.3,14.3,26,0,2.9,13.1,80.8,6.4,0,1051.417229
20160531,21.8,16.9,26.1,0,1.9,11.8,55.8,10.1,0,1044.977336
20160601,17.8,14.4,21.6,0,1.5,13.5,77.4,13.8,0,1022.264425
20160602,18.7,12.6,23.3,0.5,2.1,11.3,63.6,13.9,0,980.1180658
20160603,23.9,15.6,29.3,0.4,2.2,12.6,53.8,12.4,0,979.7537255
20160604,21.2,17.1,26.1,0,1.4,12.7,60.1,2.4,0,1004.97243
20160605,16.9,15.3,19.4,0,3.1,14.3,85.3,4.5,0,998.4921989
20160606,18,15.7,21.9,0,1.5,15.2,84.6,3.3,0,1007.913896
20160607,18.9,16.9,22.1,0,1.6,17,89.3,4,0,988.9969262
20160608,19.3,17.5,22.6,0.4,1.8,18,92.6,2.5,0,1015.996232
20160609,19.1,16.5,21.6,0,1.9,17.7,91.8,5.7,0,993.6482063
20160610,19.5,15.1,23.6,0,2,17.2,87.5,10.6,0,984.8635401
20160611,22.9,17.6,27.4,0.1,1.3,18.3,76.6,7.3,0,993.7996285
20160612,21.9,17.6,29.5,30.9,2.2,19.1,85.4,4.3,0,991.9184853
20160613,18.6,17.5,21.4,0,2.4,16.8,89.9,0.2,0,1001.191362
20160614,18.2,16.8,20,1.3,1.6,16.9,92.9,0,0,998.3123775
20160615,19,17.7,22,8.8,1.2,18.6,98,0.8,0,970.3018188
20160616,21.7,17.7,28,0,2.2,17.1,77.5,7.8,0,995.0954091
20160617,26.5,21.8,30.5,0,1.9,14.8,49.3,9.7,0,993.2860077
20160618,24.4,19.9,29.1,0,1.7,17.5,68.3,12.8,0,1017.595843
20160619,19.4,17.8,21.6,0,2.6,17.5,89,4.9,0,987.6513667
20160620,20.6,18.1,23.6,0,1.6,18.5,88.6,5.6,0,984.9914468
20160621,20.6,18.9,22.4,0,1.9,18.6,88.9,0.1,0,986.5557833
20160622,19.4,18.9,20.4,4.3,1.1,19,97.9,0,0,987.4958956
20160623,20.9,18.8,24.4,0,1.5,19.5,92,5.1,0,1015.48083
20160624,19.3,16.4,21.5,10,1.8,18.7,96.4,0.2,0,979.5040838
20160625,22.8,16.7,28.2,0,2.3,14.3,59.8,9.2,0,987.7986121
20160626,23.9,18.9,29.4,0,1.6,15.8,62.1,14.1,0,1016.679637
20160627,21.6,18.4,25.5,0,0.9,17.5,78.9,3.2,0,1000.402863
20160628,19.9,18.7,23.4,0,1.5,18.1,90,2.5,0,1011.544946
20160629,21.1,19,24.5,0.3,1.3,19.2,89.9,6.4,0,999.2236586
20160630,22.2,19.8,25.5,5.2,1.4,20.3,89.3,8,0,994.5596529
20160701,22.6,19.7,27.2,80,1.2,20.4,88,0.1,0,984.8998512
20160702,22.7,19.7,25.7,14.8,2.2,19.7,84.1,9.3,0,1025.314025
20160703,23.9,19.9,27.9,0,1.1,19.7,78,5.5,0,1005.286233
20160704,20.2,19.1,22.2,35.7,1.2,19.6,96.5,0.1,0,983.6602823
20160705,19.1,17.2,20.6,206.4,2.5,18.7,97.6,0,0,999.9819654
20160706,18.1,17,19.9,2.3,1.3,17.4,95.8,0,0,1028.474657
20160707,19.5,17.8,22.6,0,1.3,18.1,92.1,4.3,0,1008.897958
20160708,21.2,17.4,26.1,0,1.2,19.9,92.9,11.9,0,1011.435066
20160709,23.1,18.2,28.1,0,1.1,21,88.8,13.5,0,1021.945021
20160710,24.3,20.8,27.2,0,1,21.5,85.3,11.3,0,1021.857384
20160711,23.1,21,25.7,0,1.1,22.1,94.5,3.5,0,1025.30779
20160712,23.1,21.7,25.9,1.2,1.7,22.2,94.8,0.6,0,1030.622082
20160713,22.6,21.1,25.6,0,1.1,21.9,96.4,2.3,0,1024.415321
20160714,24.2,21.8,27.8,7.3,1.2,20.7,82.3,6.5,0,1009.016294
20160715,23.8,21.3,27.3,0.2,1.2,19.3,76.9,3.6,0,998.2029799
20160716,19.9,19,22.1,110.6,2.2,19.3,96.5,0,0,1006.417356
20160717,20.3,19.5,23.2,3.4,1.6,19.6,96.3,1,0,1010.135127
20160718,21.6,19.2,24.5,0,1.5,20.2,92.4,4.5,0,1022.637079
20160719,22.2,20.7,25,0,1.3,20.5,90.5,0,0,1000.060714
20160720,22,20.5,24.6,0.2,1.1,20.3,90.5,0.5,0,996.8065803
20160721,21.8,19.6,23.8,0,1.2,20.5,92.5,0.3,0,1021.059376
20160722,23,20.6,25.8,0,1.6,20.7,87.4,4.1,0,1010.708976
20160723,22.4,20.9,24.2,1.3,0.9,21.1,92.4,0.1,0,1009.37387
20160724,22.1,20.6,23.9,3.9,1.2,21.1,94.8,0.1,0,1013.83542
20160725,22.8,21,25.1,0,1.2,22,95.6,3.4,0,999.6725505
20160726,24.2,22.1,26.5,0,1.3,22.9,93.4,3,0,980.4444491
20160727,27.1,25.1,28.7,0,1.1,22.3,76,0,0,1008.452479
20160728,27.2,23.9,30.3,2.6,1.3,23.7,82.5,10,0,1021.757476
20160729,27.9,25.1,31.9,0.2,1.5,22.2,71.9,3.9,0,1011.875078
20160730,28.1,25.5,31.2,0,1.1,24.8,82.8,11.8,0,1017.061692
20160731,26.4,23.5,29.4,7.7,1.2,24.8,91.6,4,0,1023.20792
20160801,26,23.3,28.8,26.8,1.2,24.3,90.9,7.8,0,1078.40882
20160802,26.1,23.3,28.3,0,1.2,24.3,90.4,4.7,0,1064.069797
20160803,26.3,23.6,29.6,0,1.3,24.1,88.3,10,0,1066.98333
20160804,26.1,22.3,29.8,0,1.3,23.3,85.1,12.5,0,1073.209002
20160805,25.7,20.9,29.8,0,1.3,22.9,85.8,13,0,1088.58542
20160806,25.7,20.3,29.9,0,1.2,22.2,82.5,13,0,1077.968562
20160807,28.4,23.5,33.5,0,1.2,24.4,79.6,11.4,0,1084.861665
20160808,25.4,23.1,29.8,8.6,1.8,23.2,88.1,6.3,0,1079.727832
20160809,25.2,22.8,28.3,0,1.4,21.4,80.4,9.4,0,1058.900832
20160810,26.7,21.9,31.6,0,1.1,23.4,83.1,12.1,0,1055.907474
20160811,28.5,25.2,32.3,0,0.9,24.2,78,12.8,0,1034.103655
20160812,28.6,24.2,33.2,0,0.9,24.2,78.3,13.1,0,1080.389856
20160813,30.5,25.6,35.9,0,1,24.8,72.6,9.7,0,1072.777911
20160814,28.8,26.7,34.4,0.2,0.6,25.5,83.3,2.2,0,1091.222273
20160815,28.3,26.5,30.6,0,1.3,25.1,83.1,3.8,0,1063.282144
20160816,25.9,22.5,29.2,5.2,1.4,23.3,86.3,6.6,0,1084.628877
20160817,26.7,23.3,30.2,0,1.5,23.4,82.9,11.6,0,1067.620115
20160818,27.1,23.4,30.5,0,1.7,24.1,84.3,5.1,0,1101.088965
20160819,26.7,25.1,29.8,5.8,1.2,24.6,89.3,0.1,0,1042.249603
20160820,27,24.4,30.8,0,1.3,24.5,87,6.5,0,1070.158765
20160821,25.9,23,29.9,3.4,1.2,23.2,86,4.4,0,1071.907318
20160822,26.4,22.9,30.3,0,1.5,23.2,83.1,9.3,0,1076.526717
20160823,26.2,22.5,30,0,1.9,22.6,81.1,11.2,0,1077.580549
20160824,25.6,23.3,28.7,0,1.2,22.1,81.9,1.9,0,1069.785296
20160825,25.8,22,31.7,31.5,1.7,22.5,83.4,4.4,0,1106.35492
20160826,19.6,15.9,24.1,18.9,2.5,14.7,75.3,8.3,0,1073.356875
20160827,21.8,16.2,25.4,0,2.1,15,66.1,8.8,0,1071.563619
20160828,19.6,16.9,23,65.4,3.7,16.9,85.5,0,0,1070.527334
20160829,19.2,15.3,22.1,14.5,4,15.3,78.9,0.1,0,1057.608151
20160830,19.6,16.8,22.8,5.6,1.8,15.2,76.3,0.6,0,1085.23166
20160831,21.2,19.3,23,1,2.9,12.8,59,0,0,1098.718409
20160901,22.8,19,28.6,3.5,2.4,17.1,72.1,9.8,0,1153.127806
20160902,21.6,18.5,24.6,0,1.9,19.2,87,2.6,0,1100.679274
20160903,20.7,18.6,22.5,17.9,0.8,20.4,98.8,0,0,1118.212874
20160904,21.8,21,23,2.4,1.8,21.1,96.1,0,0,1101.522457
20160905,22.3,21,24.6,0.1,1,21.2,94,1.2,0,1081.752521
20160906,23,20.6,25.9,0,1.2,21.1,89.5,8.2,0,1103.609462
20160907,22.5,20,25.4,0,1.1,19.5,83.8,6.9,0,1131.299598
20160908,21.4,20,24.2,0.3,1.7,19.6,90.4,1.5,0,1113.533152
